"agency_cd","site_no","Date","Daily.Mean.Discharge","Approval.Code"
"USGS","02085070","1973-04-12"," 200.00","A"
"USGS","02085070","1973-04-13"," 180.00","A"
"USGS","02085070","1973-04-14"," 150.00","A"
"USGS","02085070","1973-04-15"," 140.00","A"
"USGS","02085070","1973-04-16"," 130.00","A"
"USGS","02085070","1973-04-17"," 120.00","A"
"USGS","02085070","1973-04-18"," 120.00","A"
"USGS","02085070","1973-04-19"," 110.00","A"
"USGS","02085070","1973-04-20"," 110.00","A"
"USGS","02085070","1973-04-21"," 100.00","A"
"USGS","02085070","1973-04-22","  96.00","A"
"USGS","02085070","1973-04-23","  94.00","A"
"USGS","02085070","1973-04-24","  92.00","A"
"USGS","02085070","1973-04-25"," 110.00","A"
"USGS","02085070","1973-04-26"," 300.00","A"
"USGS","02085070","1973-04-27","1300.00","A"
"USGS","02085070","1973-04-28"," 800.00","A"
"USGS","02085070","1973-04-29"," 500.00","A"
"USGS","02085070","1973-04-30"," 300.00","A"
"USGS","02085070","1973-05-01"," 200.00","A"
"USGS","02085070","1973-05-02"," 120.00","A"
"USGS","02085070","1973-05-03"," 180.00","A"
"USGS","02085070","1973-05-04"," 260.00","A"
"USGS","02085070","1973-05-05"," 180.00","A"
"USGS","02085070","1973-05-06"," 130.00","A"
"USGS","02085070","1973-05-07"," 100.00","A"
"USGS","02085070","1973-05-08"," 130.00","A"
"USGS","02085070","1973-05-09"," 310.00","A"
"USGS","02085070","1973-05-10"," 160.00","A"
"USGS","02085070","1973-05-11"," 119.00","A"
"USGS","02085070","1973-05-12","  99.00","A"
"USGS","02085070","1973-05-13","  88.00","A"
"USGS","02085070","1973-05-14","  81.00","A"
"USGS","02085070","1973-05-15","  80.00","A"
"USGS","02085070","1973-05-16","  77.00","A"
"USGS","02085070","1973-05-17","  72.00","A"
"USGS","02085070","1973-05-18","  74.00","A"
"USGS","02085070","1973-05-19","  68.00","A"
"USGS","02085070","1973-05-20","  81.00","A"
"USGS","02085070","1973-05-21","  92.00","A"
"USGS","02085070","1973-05-22","  71.00","A"
"USGS","02085070","1973-05-23","  65.00","A"
"USGS","02085070","1973-05-24"," 107.00","A"
"USGS","02085070","1973-05-25","  85.00","A"
"USGS","02085070","1973-05-26","  72.00","A"
"USGS","02085070","1973-05-27","  69.00","A"
"USGS","02085070","1973-05-28"," 468.00","A"
"USGS","02085070","1973-05-29"," 584.00","A"
"USGS","02085070","1973-05-30"," 183.00","A"
"USGS","02085070","1973-05-31"," 109.00","A"
"USGS","02085070","1973-06-01","  83.00","A"
"USGS","02085070","1973-06-02","  74.00","A"
"USGS","02085070","1973-06-03","  65.00","A"
"USGS","02085070","1973-06-04","  58.00","A"
"USGS","02085070","1973-06-05","  53.00","A"
"USGS","02085070","1973-06-06","  49.00","A"
"USGS","02085070","1973-06-07","  49.00","A"
"USGS","02085070","1973-06-08","  49.00","A"
"USGS","02085070","1973-06-09","  47.00","A"
"USGS","02085070","1973-06-10","  47.00","A"
"USGS","02085070","1973-06-11","  45.00","A"
"USGS","02085070","1973-06-12","  41.00","A"
"USGS","02085070","1973-06-13","  77.00","A"
"USGS","02085070","1973-06-14","  87.00","A"
"USGS","02085070","1973-06-15","  55.00","A"
"USGS","02085070","1973-06-16","  58.00","A"
"USGS","02085070","1973-06-17","  58.00","A"
"USGS","02085070","1973-06-18"," 309.00","A"
"USGS","02085070","1973-06-19"," 119.00","A"
"USGS","02085070","1973-06-20","  68.00","A"
"USGS","02085070","1973-06-21"," 371.00","A"
"USGS","02085070","1973-06-22"," 121.00","A"
"USGS","02085070","1973-06-23"," 160.00","A"
"USGS","02085070","1973-06-24"," 103.00","A"
"USGS","02085070","1973-06-25"," 121.00","A"
"USGS","02085070","1973-06-26","  74.00","A"
"USGS","02085070","1973-06-27","  60.00","A"
"USGS","02085070","1973-06-28"," 155.00","A"
"USGS","02085070","1973-06-29","4000.00","A"
"USGS","02085070","1973-06-30"," 539.00","A"
"USGS","02085070","1973-07-01"," 218.00","A"
"USGS","02085070","1973-07-02"," 322.00","A"
"USGS","02085070","1973-07-03"," 153.00","A"
"USGS","02085070","1973-07-04"," 155.00","A"
"USGS","02085070","1973-07-05"," 344.00","A"
"USGS","02085070","1973-07-06"," 135.00","A"
"USGS","02085070","1973-07-07","  93.00","A"
"USGS","02085070","1973-07-08","  74.00","A"
"USGS","02085070","1973-07-09","  68.00","A"
"USGS","02085070","1973-07-10","  63.00","A"
"USGS","02085070","1973-07-11","  94.00","A"
"USGS","02085070","1973-07-12"," 281.00","A"
"USGS","02085070","1973-07-13"," 111.00","A"
"USGS","02085070","1973-07-14","  74.00","A"
"USGS","02085070","1973-07-15","  96.00","A"
"USGS","02085070","1973-07-16","  83.00","A"
"USGS","02085070","1973-07-17","  66.00","A"
"USGS","02085070","1973-07-18","  63.00","A"
"USGS","02085070","1973-07-19","  60.00","A"
"USGS","02085070","1973-07-20","  54.00","A"
"USGS","02085070","1973-07-21","  47.00","A"
"USGS","02085070","1973-07-22","  58.00","A"
"USGS","02085070","1973-07-23","  66.00","A"
"USGS","02085070","1973-07-24","  51.00","A"
"USGS","02085070","1973-07-25","  47.00","A"
"USGS","02085070","1973-07-26","  44.00","A"
"USGS","02085070","1973-07-27","  38.00","A"
"USGS","02085070","1973-07-28"," 140.00","A"
"USGS","02085070","1973-07-29"," 123.00","A"
"USGS","02085070","1973-07-30","  50.00","A"
"USGS","02085070","1973-07-31","  58.00","A"
"USGS","02085070","1973-08-01","  95.00","A"
"USGS","02085070","1973-08-02"," 121.00","A"
"USGS","02085070","1973-08-03"," 344.00","A"
"USGS","02085070","1973-08-04"," 637.00","A"
"USGS","02085070","1973-08-05"," 138.00","A"
"USGS","02085070","1973-08-06","  88.00","A"
"USGS","02085070","1973-08-07","  72.00","A"
"USGS","02085070","1973-08-08","  58.00","A"
"USGS","02085070","1973-08-09","  45.00","A"
"USGS","02085070","1973-08-10","  40.00","A"
"USGS","02085070","1973-08-11","  34.00","A"
"USGS","02085070","1973-08-12","  83.00","A"
"USGS","02085070","1973-08-13","  85.00","A"
"USGS","02085070","1973-08-14","  58.00","A"
"USGS","02085070","1973-08-15","  47.00","A"
"USGS","02085070","1973-08-16","  41.00","A"
"USGS","02085070","1973-08-17","  35.00","A"
"USGS","02085070","1973-08-18"," 260.00","A"
"USGS","02085070","1973-08-19"," 243.00","A"
"USGS","02085070","1973-08-20","  93.00","A"
"USGS","02085070","1973-08-21"," 121.00","A"
"USGS","02085070","1973-08-22"," 190.00","A"
"USGS","02085070","1973-08-23","  78.00","A"
"USGS","02085070","1973-08-24","  58.00","A"
"USGS","02085070","1973-08-25","  59.00","A"
"USGS","02085070","1973-08-26","  53.00","A"
"USGS","02085070","1973-08-27","  42.00","A"
"USGS","02085070","1973-08-28","  37.00","A"
"USGS","02085070","1973-08-29","  34.00","A"
"USGS","02085070","1973-08-30","  32.00","A"
"USGS","02085070","1973-08-31","  30.00","A"
"USGS","02085070","1973-09-01","  28.00","A"
"USGS","02085070","1973-09-02","  26.00","A"
"USGS","02085070","1973-09-03","  25.00","A"
"USGS","02085070","1973-09-04","  25.00","A"
"USGS","02085070","1973-09-05","  24.00","A"
"USGS","02085070","1973-09-06","  23.00","A"
"USGS","02085070","1973-09-07","  22.00","A"
"USGS","02085070","1973-09-08","  23.00","A"
"USGS","02085070","1973-09-09","  21.00","A"
"USGS","02085070","1973-09-10","  20.00","A"
"USGS","02085070","1973-09-11","  24.00","A"
"USGS","02085070","1973-09-12","  26.00","A"
"USGS","02085070","1973-09-13","  26.00","A"
"USGS","02085070","1973-09-14","  35.00","A"
"USGS","02085070","1973-09-15","  28.00","A"
"USGS","02085070","1973-09-16","  24.00","A"
"USGS","02085070","1973-09-17","  26.00","A"
"USGS","02085070","1973-09-18","  21.00","A"
"USGS","02085070","1973-09-19","  19.00","A"
"USGS","02085070","1973-09-20","  18.00","A"
"USGS","02085070","1973-09-21","  17.00","A"
"USGS","02085070","1973-09-22","  16.00","A"
"USGS","02085070","1973-09-23","  16.00","A"
"USGS","02085070","1973-09-24","  15.00","A"
"USGS","02085070","1973-09-25","  14.00","A"
"USGS","02085070","1973-09-26","  14.00","A"
"USGS","02085070","1973-09-27","  14.00","A"
"USGS","02085070","1973-09-28","  13.00","A"
"USGS","02085070","1973-09-29","  11.00","A"
"USGS","02085070","1973-09-30","  17.00","A"
"USGS","02085070","1973-10-01","  26.00","A"
"USGS","02085070","1973-10-02","  20.00","A"
"USGS","02085070","1973-10-03","  17.00","A"
"USGS","02085070","1973-10-04","  14.00","A"
"USGS","02085070","1973-10-05","  14.00","A"
"USGS","02085070","1973-10-06","  14.00","A"
"USGS","02085070","1973-10-07","  12.00","A"
"USGS","02085070","1973-10-08","  12.00","A"
"USGS","02085070","1973-10-09","  14.00","A"
"USGS","02085070","1973-10-10","  16.00","A"
"USGS","02085070","1973-10-11","  15.00","A"
"USGS","02085070","1973-10-12","  13.00","A"
"USGS","02085070","1973-10-13","  12.00","A"
"USGS","02085070","1973-10-14","  13.00","A"
"USGS","02085070","1973-10-15","  12.00","A"
"USGS","02085070","1973-10-16","  11.00","A"
"USGS","02085070","1973-10-17","  10.00","A"
"USGS","02085070","1973-10-18","   9.70","A"
"USGS","02085070","1973-10-19","   9.00","A"
"USGS","02085070","1973-10-20","   8.10","A"
"USGS","02085070","1973-10-21","   7.10","A"
"USGS","02085070","1973-10-22","   6.80","A"
"USGS","02085070","1973-10-23","   6.60","A"
"USGS","02085070","1973-10-24","   6.30","A"
"USGS","02085070","1973-10-25","   6.60","A"
"USGS","02085070","1973-10-26","   6.60","A"
"USGS","02085070","1973-10-27","   6.60","A"
"USGS","02085070","1973-10-28","   6.80","A"
"USGS","02085070","1973-10-29","  11.00","A"
"USGS","02085070","1973-10-30","   9.70","A"
"USGS","02085070","1973-10-31","  11.00","A"
"USGS","02085070","1973-11-01","  14.00","A"
"USGS","02085070","1973-11-02","  15.00","A"
"USGS","02085070","1973-11-03","  14.00","A"
"USGS","02085070","1973-11-04","  11.00","A"
"USGS","02085070","1973-11-05","   8.80","A"
"USGS","02085070","1973-11-06","   8.50","A"
"USGS","02085070","1973-11-07","  10.00","A"
"USGS","02085070","1973-11-08","  10.00","A"
"USGS","02085070","1973-11-09","   9.50","A"
"USGS","02085070","1973-11-10","   9.40","A"
"USGS","02085070","1973-11-11","   9.40","A"
"USGS","02085070","1973-11-12","  11.00","A"
"USGS","02085070","1973-11-13","  11.00","A"
"USGS","02085070","1973-11-14","   9.40","A"
"USGS","02085070","1973-11-15","   9.30","A"
"USGS","02085070","1973-11-16","   9.00","A"
"USGS","02085070","1973-11-17","   9.40","A"
"USGS","02085070","1973-11-18","   9.90","A"
"USGS","02085070","1973-11-19","  10.00","A"
"USGS","02085070","1973-11-20","  10.00","A"
"USGS","02085070","1973-11-21","  11.00","A"
"USGS","02085070","1973-11-22","  12.00","A"
"USGS","02085070","1973-11-23","  14.00","A"
"USGS","02085070","1973-11-24","  13.00","A"
"USGS","02085070","1973-11-25","  13.00","A"
"USGS","02085070","1973-11-26","  12.00","A"
"USGS","02085070","1973-11-27","  11.00","A"
"USGS","02085070","1973-11-28","  12.00","A"
"USGS","02085070","1973-11-29","  12.00","A"
"USGS","02085070","1973-11-30","  12.00","A"
"USGS","02085070","1973-12-01","  11.00","A"
"USGS","02085070","1973-12-02","  11.00","A"
"USGS","02085070","1973-12-03","  11.00","A"
"USGS","02085070","1973-12-04","  10.00","A"
"USGS","02085070","1973-12-05","  10.00","A"
"USGS","02085070","1973-12-06","  14.00","A"
"USGS","02085070","1973-12-07","  17.00","A"
"USGS","02085070","1973-12-08","  35.00","A"
"USGS","02085070","1973-12-09"," 259.00","A"
"USGS","02085070","1973-12-10","  96.00","A"
"USGS","02085070","1973-12-11","  44.00","A"
"USGS","02085070","1973-12-12","  30.00","A"
"USGS","02085070","1973-12-13","  27.00","A"
"USGS","02085070","1973-12-14","  35.00","A"
"USGS","02085070","1973-12-15","  38.00","A"
"USGS","02085070","1973-12-16"," 114.00","A"
"USGS","02085070","1973-12-17"," 220.00","A"
"USGS","02085070","1973-12-18"," 102.00","A"
"USGS","02085070","1973-12-19","  63.00","A"
"USGS","02085070","1973-12-20"," 459.00","A"
"USGS","02085070","1973-12-21","1380.00","A"
"USGS","02085070","1973-12-22"," 386.00","A"
"USGS","02085070","1973-12-23"," 180.00","A"
"USGS","02085070","1973-12-24"," 117.00","A"
"USGS","02085070","1973-12-25","  88.00","A"
"USGS","02085070","1973-12-26","  76.00","A"
"USGS","02085070","1973-12-27","  71.00","A"
"USGS","02085070","1973-12-28","  66.00","A"
"USGS","02085070","1973-12-29","  62.00","A"
"USGS","02085070","1973-12-30","  71.00","A"
"USGS","02085070","1973-12-31"," 194.00","A"
"USGS","02085070","1974-01-01"," 771.00","A"
"USGS","02085070","1974-01-02"," 350.00","A"
"USGS","02085070","1974-01-03"," 365.00","A"
"USGS","02085070","1974-01-04"," 291.00","A"
"USGS","02085070","1974-01-05"," 240.00","A"
"USGS","02085070","1974-01-06"," 180.00","A"
"USGS","02085070","1974-01-07"," 154.00","A"
"USGS","02085070","1974-01-08"," 131.00","A"
"USGS","02085070","1974-01-09"," 188.00","A"
"USGS","02085070","1974-01-10"," 330.00","A"
"USGS","02085070","1974-01-11"," 208.00","A"
"USGS","02085070","1974-01-12"," 154.00","A"
"USGS","02085070","1974-01-13"," 113.00","A"
"USGS","02085070","1974-01-14","  94.00","A"
"USGS","02085070","1974-01-15","  88.00","A"
"USGS","02085070","1974-01-16","  86.00","A"
"USGS","02085070","1974-01-17","  81.00","A"
"USGS","02085070","1974-01-18","  77.00","A"
"USGS","02085070","1974-01-19","  72.00","A"
"USGS","02085070","1974-01-20","  70.00","A"
"USGS","02085070","1974-01-21"," 641.00","A"
"USGS","02085070","1974-01-22"," 522.00","A"
"USGS","02085070","1974-01-23"," 244.00","A"
"USGS","02085070","1974-01-24"," 174.00","A"
"USGS","02085070","1974-01-25"," 214.00","A"
"USGS","02085070","1974-01-26"," 293.00","A"
"USGS","02085070","1974-01-27"," 458.00","A"
"USGS","02085070","1974-01-28"," 294.00","A"
"USGS","02085070","1974-01-29"," 542.00","A"
"USGS","02085070","1974-01-30"," 312.00","A"
"USGS","02085070","1974-01-31"," 214.00","A"
"USGS","02085070","1974-02-01"," 169.00","A"
"USGS","02085070","1974-02-02"," 144.00","A"
"USGS","02085070","1974-02-03"," 163.00","A"
"USGS","02085070","1974-02-04"," 231.00","A"
"USGS","02085070","1974-02-05"," 181.00","A"
"USGS","02085070","1974-02-06"," 147.00","A"
"USGS","02085070","1974-02-07"," 265.00","A"
"USGS","02085070","1974-02-08"," 537.00","A"
"USGS","02085070","1974-02-09"," 458.00","A"
"USGS","02085070","1974-02-10"," 261.00","A"
"USGS","02085070","1974-02-11"," 199.00","A"
"USGS","02085070","1974-02-12"," 164.00","A"
"USGS","02085070","1974-02-13"," 144.00","A"
"USGS","02085070","1974-02-14"," 131.00","A"
"USGS","02085070","1974-02-15"," 125.00","A"
"USGS","02085070","1974-02-16"," 183.00","A"
"USGS","02085070","1974-02-17"," 450.00","A"
"USGS","02085070","1974-02-18"," 299.00","A"
"USGS","02085070","1974-02-19"," 227.00","A"
"USGS","02085070","1974-02-20"," 257.00","A"
"USGS","02085070","1974-02-21"," 191.00","A"
"USGS","02085070","1974-02-22"," 315.00","A"
"USGS","02085070","1974-02-23"," 408.00","A"
"USGS","02085070","1974-02-24"," 231.00","A"
"USGS","02085070","1974-02-25"," 183.00","A"
"USGS","02085070","1974-02-26"," 149.00","A"
"USGS","02085070","1974-02-27"," 132.00","A"
"USGS","02085070","1974-02-28"," 121.00","A"
"USGS","02085070","1974-03-01"," 117.00","A"
"USGS","02085070","1974-03-02"," 110.00","A"
"USGS","02085070","1974-03-03"," 106.00","A"
"USGS","02085070","1974-03-04"," 101.00","A"
"USGS","02085070","1974-03-05","  94.00","A"
"USGS","02085070","1974-03-06","  97.00","A"
"USGS","02085070","1974-03-07"," 101.00","A"
"USGS","02085070","1974-03-08","  91.00","A"
"USGS","02085070","1974-03-09","  86.00","A"
"USGS","02085070","1974-03-10","  83.00","A"
"USGS","02085070","1974-03-11","  81.00","A"
"USGS","02085070","1974-03-12","  90.00","A"
"USGS","02085070","1974-03-13"," 113.00","A"
"USGS","02085070","1974-03-14"," 100.00","A"
"USGS","02085070","1974-03-15","  84.00","A"
"USGS","02085070","1974-03-16"," 126.00","A"
"USGS","02085070","1974-03-17"," 303.00","A"
"USGS","02085070","1974-03-18"," 189.00","A"
"USGS","02085070","1974-03-19"," 139.00","A"
"USGS","02085070","1974-03-20"," 165.00","A"
"USGS","02085070","1974-03-21"," 236.00","A"
"USGS","02085070","1974-03-22"," 255.00","A"
"USGS","02085070","1974-03-23"," 170.00","A"
"USGS","02085070","1974-03-24"," 141.00","A"
"USGS","02085070","1974-03-25"," 127.00","A"
"USGS","02085070","1974-03-26"," 128.00","A"
"USGS","02085070","1974-03-27"," 149.00","A"
"USGS","02085070","1974-03-28"," 134.00","A"
"USGS","02085070","1974-03-29"," 260.00","A"
"USGS","02085070","1974-03-30","1080.00","A"
"USGS","02085070","1974-03-31"," 584.00","A"
"USGS","02085070","1974-04-01"," 305.00","A"
"USGS","02085070","1974-04-02"," 221.00","A"
"USGS","02085070","1974-04-03"," 177.00","A"
"USGS","02085070","1974-04-04"," 157.00","A"
"USGS","02085070","1974-04-05"," 335.00","A"
"USGS","02085070","1974-04-06"," 264.00","A"
"USGS","02085070","1974-04-07"," 176.00","A"
"USGS","02085070","1974-04-08"," 148.00","A"
"USGS","02085070","1974-04-09"," 304.00","A"
"USGS","02085070","1974-04-10"," 243.00","A"
"USGS","02085070","1974-04-11"," 169.00","A"
"USGS","02085070","1974-04-12"," 143.00","A"
"USGS","02085070","1974-04-13"," 132.00","A"
"USGS","02085070","1974-04-14"," 136.00","A"
"USGS","02085070","1974-04-15"," 126.00","A"
"USGS","02085070","1974-04-16"," 107.00","A"
"USGS","02085070","1974-04-17","  94.00","A"
"USGS","02085070","1974-04-18","  95.00","A"
"USGS","02085070","1974-04-19","  93.00","A"
"USGS","02085070","1974-04-20","  85.00","A"
"USGS","02085070","1974-04-21","  78.00","A"
"USGS","02085070","1974-04-22","  75.00","A"
"USGS","02085070","1974-04-23","  79.00","A"
"USGS","02085070","1974-04-24","  80.00","A"
"USGS","02085070","1974-04-25","  71.00","A"
"USGS","02085070","1974-04-26","  66.00","A"
"USGS","02085070","1974-04-27","  64.00","A"
"USGS","02085070","1974-04-28","  62.00","A"
"USGS","02085070","1974-04-29","  61.00","A"
"USGS","02085070","1974-04-30","  58.00","A"
"USGS","02085070","1974-05-01","  54.00","A"
"USGS","02085070","1974-05-02","  79.00","A"
"USGS","02085070","1974-05-03"," 172.00","A"
"USGS","02085070","1974-05-04"," 115.00","A"
"USGS","02085070","1974-05-05","  99.00","A"
"USGS","02085070","1974-05-06"," 292.00","A"
"USGS","02085070","1974-05-07"," 167.00","A"
"USGS","02085070","1974-05-08","  95.00","A"
"USGS","02085070","1974-05-09"," 294.00","A"
"USGS","02085070","1974-05-10"," 395.00","A"
"USGS","02085070","1974-05-11"," 196.00","A"
"USGS","02085070","1974-05-12"," 725.00","A"
"USGS","02085070","1974-05-13"," 965.00","A"
"USGS","02085070","1974-05-14"," 298.00","A"
"USGS","02085070","1974-05-15"," 178.00","A"
"USGS","02085070","1974-05-16"," 129.00","A"
"USGS","02085070","1974-05-17"," 105.00","A"
"USGS","02085070","1974-05-18"," 101.00","A"
"USGS","02085070","1974-05-19"," 320.00","A"
"USGS","02085070","1974-05-20"," 258.00","A"
"USGS","02085070","1974-05-21"," 226.00","A"
"USGS","02085070","1974-05-22"," 128.00","A"
"USGS","02085070","1974-05-23"," 144.00","A"
"USGS","02085070","1974-05-24"," 204.00","A"
"USGS","02085070","1974-05-25"," 117.00","A"
"USGS","02085070","1974-05-26","  84.00","A"
"USGS","02085070","1974-05-27"," 457.00","A"
"USGS","02085070","1974-05-28"," 284.00","A"
"USGS","02085070","1974-05-29"," 150.00","A"
"USGS","02085070","1974-05-30"," 110.00","A"
"USGS","02085070","1974-05-31","  93.00","A"
"USGS","02085070","1974-06-01"," 172.00","A"
"USGS","02085070","1974-06-02"," 136.00","A"
"USGS","02085070","1974-06-03"," 130.00","A"
"USGS","02085070","1974-06-04","  99.00","A"
"USGS","02085070","1974-06-05","  76.00","A"
"USGS","02085070","1974-06-06","  68.00","A"
"USGS","02085070","1974-06-07","  62.00","A"
"USGS","02085070","1974-06-08","  59.00","A"
"USGS","02085070","1974-06-09","  58.00","A"
"USGS","02085070","1974-06-10","  55.00","A"
"USGS","02085070","1974-06-11","  53.00","A"
"USGS","02085070","1974-06-12","  52.00","A"
"USGS","02085070","1974-06-13","  48.00","A"
"USGS","02085070","1974-06-14","  47.00","A"
"USGS","02085070","1974-06-15","  48.00","A"
"USGS","02085070","1974-06-16","  70.00","A"
